Time,CO2 (ppm)
2450.3,17793.6554
2450.4,19887.92419
2450.5,18491.745
2450.6,18461.22742
2450.7,18613.81531
2450.8,18461.22742
2450.9,17612.45728
2451,17702.10266
2451.1,17763.13782
2451.2,17885.20813
2451.3,17793.6554
2451.4,19704.81873
2451.5,18583.29773
2451.6,18644.33289
2451.7,18461.22742
2451.8,18461.22742
2451.9,17702.10266
2452,17673.49243
2452.1,17702.10266
2452.2,17793.6554
2452.3,17824.17297
2452.4,19554.13818
2452.5,18613.81531
2452.6,18583.29773
2452.7,18491.745
2452.8,18522.26257
2452.9,17824.17297
2453,17824.17297
2453.1,17854.69055
2453.2,18007.27844
2453.3,17854.69055
2453.4,19523.62061
2453.5,18552.78015
2453.6,18672.94312
2453.7,18733.97827
2453.8,18733.97827
2453.9,17854.69055
2454,17793.6554
2454.1,17885.20813
2454.2,17854.69055
2454.3,17763.13782
2454.4,19401.55029
2454.5,18672.94312
2454.6,18583.29773
2454.7,18613.81531
2454.8,18672.94312
2454.9,17915.72571
2455,17885.20813
2455.1,17854.69055
2455.2,17915.72571
2455.3,18007.27844
2455.4,19250.86975
2455.5,18583.29773
2455.6,18583.29773
2455.7,18583.29773
2455.8,18703.46069
2455.9,17946.24329
2456,17946.24329
2456.1,17915.72571
2456.2,17976.76086
2456.3,17854.69055
2456.4,19401.55029
2456.5,18583.29773
2456.6,18644.33289
2456.7,18795.01343
2456.8,18672.94312
2456.9,18007.27844
2457,18007.27844
2457.1,18007.27844
2457.2,17946.24329
2457.3,17946.24329
2457.4,19250.86975
2457.5,18613.81531
2457.6,18795.01343
2457.7,18764.49585
2457.8,18613.81531
2457.9,18007.27844
2458,17976.76086
2458.1,17976.76086
2458.2,17915.72571
2458.3,18007.27844
2458.4,19340.51514
2458.5,18733.97827
2458.6,18613.81531
2458.7,18672.94312
2458.8,18644.33289
2458.9,17885.20813
2459,17976.76086
2459.1,18007.27844
2459.2,18066.40625
2459.3,17946.24329
2459.4,19309.99756
2459.5,18703.46069
2459.6,18733.97827
2459.7,18733.97827
2459.8,18613.81531
2459.9,17976.76086
2460,18007.27844
2460.1,18007.27844
2460.2,18035.88867
2460.3,17915.72571
2460.4,19189.83459
2460.5,18795.01343
2460.6,18703.46069
2460.7,18764.49585
2460.8,18703.46069
2460.9,18007.27844
2461,17976.76086
2461.1,18007.27844
2461.2,18007.27844
2461.3,18007.27844
2461.4,19128.79944
2461.5,18733.97827
2461.6,18856.04858
2461.7,18703.46069
2461.8,18795.01343
2461.9,18035.88867
2462,17915.72571
2462.1,17915.72571
2462.2,18007.27844
2462.3,17946.24329
2462.4,19250.86975
2462.5,18856.04858
2462.6,18856.04858
2462.7,18733.97827
2462.8,18795.01343
2462.9,17976.76086
2463,18007.27844
2463.1,18096.92383
2463.2,18127.44141
2463.3,18007.27844
2463.4,19220.35217
2463.5,18856.04858
2463.6,18733.97827
2463.7,18703.46069
2463.8,18795.01343
2463.9,18127.44141
2464,18096.92383
2464.1,18007.27844
2464.2,17976.76086
2464.3,18157.95898
2464.4,19220.35217
2464.5,18917.08374
2464.6,18764.49585
2464.7,18856.04858
2464.8,18733.97827
2464.9,17976.76086
2465,18096.92383
2465.1,18096.92383
2465.2,17976.76086
2465.3,17976.76086
2465.4,19098.28186
2465.5,18825.53101
2465.6,18764.49585
2465.7,18886.56616
2465.8,18825.53101
2465.9,18127.44141
2466,18096.92383
2466.1,18157.95898
2466.2,18007.27844
2466.3,18007.27844
2466.4,19098.28186
2466.5,18917.08374
2466.6,18764.49585
2466.7,18978.1189
2466.8,18795.01343
2466.9,18127.44141
2467,18035.88867
2467.1,18007.27844
2467.2,17976.76086
2467.3,18127.44141
2467.4,19220.35217
2467.5,18825.53101
2467.6,18856.04858
2467.7,18795.01343
2467.8,18917.08374
2467.9,18127.44141
2468,18096.92383
2468.1,17976.76086
2468.2,18127.44141
2468.3,18035.88867
2468.4,19159.31702
2468.5,18917.08374
2468.6,18764.49585
2468.7,18733.97827
2468.8,18825.53101
2468.9,18188.47656
2469,18157.95898
2469.1,18096.92383
2469.2,18096.92383
2469.3,18007.27844
2469.4,19098.28186
2469.5,18856.04858
2469.6,18856.04858
2469.7,18856.04858
2469.8,18886.56616
2469.9,18096.92383
2470,18035.88867
2470.1,18096.92383
2470.2,18035.88867
2470.3,18127.44141
2470.4,19128.79944
2470.5,18917.08374
2470.6,18764.49585
2470.7,18795.01343
2470.8,18764.49585
2470.9,18035.88867
2471,18096.92383
2471.1,18127.44141
2471.2,18218.99414
2471.3,18127.44141
2471.4,18978.1189
2471.5,18947.60132
2471.6,18886.56616
2471.7,18978.1189
2471.8,18917.08374
2471.9,18188.47656
2472,18218.99414
2472.1,18096.92383
2472.2,18218.99414
2472.3,18096.92383
2472.4,19098.28186
2472.5,18917.08374
2472.6,18978.1189
2472.7,18825.53101
2472.8,18978.1189
2472.9,18096.92383
2473,18096.92383
2473.1,18188.47656
2473.2,18188.47656
2473.3,18096.92383
2473.4,19006.72913
2473.5,18978.1189
2473.6,18917.08374
2473.7,18856.04858
2473.8,19037.2467
2473.9,18157.95898
2474,18096.92383
2474.1,18188.47656
2474.2,18066.40625
2474.3,18188.47656
2474.4,19128.79944
2474.5,18978.1189
2474.6,18917.08374
2474.7,18978.1189
2474.8,18917.08374
2474.9,18127.44141
2475,18218.99414
2475.1,18157.95898
2475.2,18188.47656
2475.3,18249.51172
2475.4,19067.76428
2475.5,18978.1189
2475.6,18825.53101
2475.7,18978.1189
2475.8,18917.08374
2475.9,18157.95898
2476,18218.99414
2476.1,18249.51172
2476.2,18127.44141
2476.3,18188.47656
2476.4,19037.2467
2476.5,18917.08374
2476.6,18825.53101
2476.7,18886.56616
2476.8,18978.1189
2476.9,18096.92383
2477,18157.95898
2477.1,18066.40625
2477.2,18127.44141
2477.3,18188.47656
2477.4,19006.72913
2477.5,18856.04858
2477.6,18856.04858
2477.7,18947.60132
2477.8,18947.60132
2477.9,18218.99414
2478,18157.95898
2478.1,18218.99414
2478.2,18249.51172
2478.3,18249.51172
2478.4,19006.72913
2478.5,18886.56616
2478.6,18917.08374
2478.7,18978.1189
2478.8,18978.1189
2478.9,18280.0293
2479,18310.54688
2479.1,18249.51172
2479.2,18280.0293
2479.3,18127.44141
2479.4,19189.83459
2479.5,18978.1189
2479.6,18978.1189
2479.7,19037.2467
2479.8,18886.56616
2479.9,18339.1571
2480,18218.99414
2480.1,18280.0293
2480.2,18188.47656
2480.3,18280.0293
2480.4,19159.31702
2480.5,18917.08374
2480.6,19006.72913
2480.7,18917.08374
2480.8,18978.1189
2480.9,18249.51172
2481,18218.99414
2481.1,18188.47656
2481.2,18188.47656
2481.3,18157.95898
2481.4,19098.28186
2481.5,19098.28186
2481.6,19098.28186
2481.7,19006.72913
2481.8,18947.60132
2481.9,18249.51172
2482,18218.99414
2482.1,18218.99414
2482.2,18157.95898
2482.3,18188.47656
2482.4,19067.76428
2482.5,18947.60132
2482.6,19006.72913
2482.7,18947.60132
2482.8,19067.76428
2482.9,18157.95898
2483,18127.44141
2483.1,18249.51172
2483.2,18157.95898
2483.3,18249.51172
2483.4,19098.28186
2483.5,18917.08374
2483.6,18978.1189
2483.7,18978.1189
2483.8,19067.76428
2483.9,18280.0293
2484,18280.0293
2484.1,18280.0293
2484.2,18369.67468
2484.3,18280.0293
2484.4,19159.31702
2484.5,19006.72913
2484.6,18917.08374
2484.7,19006.72913
2484.8,18947.60132
2484.9,18369.67468
2485,18218.99414
2485.1,18339.1571
2485.2,18310.54688
2485.3,18369.67468
2485.4,19220.35217
2485.5,19006.72913
2485.6,19098.28186
2485.7,19006.72913
2485.8,19067.76428
2485.9,18280.0293
2486,18310.54688
2486.1,18339.1571
2486.2,18218.99414
2486.3,18249.51172
2486.4,19067.76428
2486.5,19037.2467
2486.6,19067.76428
2486.7,19067.76428
2486.8,18978.1189
2486.9,18310.54688
2487,18369.67468
2487.1,18310.54688
2487.2,18280.0293
2487.3,18249.51172
2487.4,19098.28186
2487.5,18978.1189
2487.6,19128.79944
2487.7,19098.28186
2487.8,19037.2467
2487.9,18339.1571
2488,18280.0293
2488.1,18310.54688
2488.2,18310.54688
2488.3,18218.99414
2488.4,19128.79944
2488.5,19159.31702
2488.6,19037.2467
2488.7,19098.28186
2488.8,19037.2467
2488.9,18310.54688
2489,18339.1571
2489.1,18339.1571
2489.2,18280.0293
2489.3,18369.67468
2489.4,19067.76428
2489.5,19159.31702
2489.6,19189.83459
2489.7,19067.76428
2489.8,19098.28186
2489.9,18369.67468
2490,18339.1571
2490.1,18310.54688
2490.2,18400.19226
2490.3,18249.51172
2490.4,19098.28186
2490.5,19128.79944
2490.6,19067.76428
2490.7,19098.28186
2490.8,19159.31702
2490.9,18430.70984
2491,18461.22742
2491.1,18430.70984
2491.2,18369.67468
2491.3,18369.67468
2491.4,19250.86975
2491.5,19159.31702
2491.6,19189.83459
2491.7,19159.31702
2491.8,19250.86975
2491.9,18583.29773
2492,18522.26257
2492.1,18430.70984
2492.2,18430.70984
2492.3,18400.19226
2492.4,19220.35217
2492.5,19098.28186
2492.6,19250.86975
2492.7,19128.79944
2492.8,19098.28186
2492.9,18369.67468
2493,18491.745
2493.1,18461.22742
2493.2,18583.29773
2493.3,18430.70984
2493.4,19189.83459
2493.5,19098.28186
2493.6,19159.31702
2493.7,19128.79944
2493.8,19250.86975
2493.9,18461.22742
2494,18583.29773
2494.1,18491.745
2494.2,18461.22742
2494.3,18491.745
2494.4,19250.86975
2494.5,19340.51514
2494.6,19309.99756
2494.7,19159.31702
2494.8,19340.51514
2494.9,18430.70984
2495,18461.22742
2495.1,18430.70984
2495.2,18522.26257
2495.3,18430.70984
2495.4,19371.03271
2495.5,19189.83459
2495.6,19159.31702
2495.7,19281.38733
2495.8,19309.99756
2495.9,18430.70984
2496,18491.745
2496.1,18430.70984
2496.2,18430.70984
2496.3,18461.22742
2496.4,19309.99756
2496.5,19250.86975
2496.6,19309.99756
2496.7,19281.38733
2496.8,19309.99756
2496.9,18430.70984
2497,18583.29773
2497.1,18583.29773
2497.2,18522.26257
2497.3,18522.26257
2497.4,19281.38733
2497.5,19281.38733
2497.6,19250.86975
2497.7,19340.51514
2497.8,19220.35217
2497.9,18430.70984
2498,18461.22742
2498.1,18461.22742
2498.2,18461.22742
2498.3,18461.22742
2498.4,19309.99756
2498.5,19189.83459
2498.6,19250.86975
2498.7,19281.38733
2498.8,19309.99756
2498.9,18552.78015
2499,18522.26257
2499.1,18613.81531
2499.2,18583.29773
2499.3,18583.29773
2499.4,19371.03271
2499.5,19220.35217
2499.6,19371.03271
2499.7,19220.35217
2499.8,19250.86975
2499.9,18644.33289
2500,18552.78015
2500.1,18522.26257
2500.2,18491.745
2500.3,18552.78015
2500.4,19340.51514
2500.5,19309.99756
2500.6,19340.51514
2500.7,19250.86975
2500.8,19220.35217
2500.9,18644.33289
2501,18583.29773
2501.1,18672.94312
2501.2,18522.26257
2501.3,18613.81531
2501.4,19462.58545
2501.5,19340.51514
2501.6,19401.55029
2501.7,19340.51514
2501.8,19340.51514
2501.9,18583.29773
2502,18583.29773
2502.1,18583.29773
2502.2,18491.745
2502.3,18552.78015
2502.4,19462.58545
2502.5,19340.51514
2502.6,19371.03271
2502.7,19309.99756
2502.8,19281.38733
2502.9,18672.94312
2503,18583.29773
2503.1,18583.29773
2503.2,18672.94312
2503.3,18583.29773
2503.4,19309.99756
2503.5,19462.58545
2503.6,19462.58545
2503.7,19401.55029
2503.8,19432.06787
2503.9,18733.97827
2504,18672.94312
2504.1,18613.81531
2504.2,18644.33289
2504.3,18703.46069
2504.4,19432.06787
2504.5,19462.58545
2504.6,19493.10303
2504.7,19462.58545
2504.8,19309.99756
2504.9,18703.46069
2505,18733.97827
2505.1,18583.29773
2505.2,18733.97827
2505.3,18764.49585
2505.4,19432.06787
2505.5,19371.03271
2505.6,19432.06787
2505.7,19523.62061
2505.8,19432.06787
2505.9,18733.97827
2506,18644.33289
2506.1,18764.49585
2506.2,18644.33289
2506.3,18703.46069
2506.4,19493.10303
2506.5,19493.10303
2506.6,19340.51514
2506.7,19493.10303
2506.8,19493.10303
2506.9,18672.94312
2507,18672.94312
2507.1,18613.81531
2507.2,18795.01343
2507.3,18764.49585
2507.4,19462.58545
2507.5,19493.10303
2507.6,19432.06787
2507.7,19615.17334
2507.8,19493.10303
2507.9,18733.97827
2508,18644.33289
2508.1,18764.49585
2508.2,18795.01343
2508.3,18764.49585
2508.4,19615.17334
2508.5,19523.62061
2508.6,19554.13818
2508.7,19584.65576
2508.8,19401.55029
2508.9,18764.49585
2509,18644.33289
2509.1,18644.33289
2509.2,18703.46069
2509.3,18764.49585
2509.4,19462.58545
2509.5,19554.13818
2509.6,19493.10303
2509.7,19493.10303
2509.8,19432.06787
2509.9,18795.01343
2510,18764.49585
2510.1,18795.01343
2510.2,18703.46069
2510.3,18672.94312
2510.4,19554.13818
2510.5,19584.65576
2510.6,19523.62061
2510.7,19493.10303
2510.8,19462.58545
2510.9,18644.33289
2511,18733.97827
2511.1,18703.46069
2511.2,18764.49585
2511.3,18856.04858
2511.4,19523.62061
2511.5,19432.06787
2511.6,19493.10303
2511.7,19493.10303
2511.8,19523.62061
2511.9,18825.53101
2512,18733.97827
2512.1,18764.49585
2512.2,18764.49585
2512.3,18644.33289
2512.4,19584.65576
2512.5,19462.58545
2512.6,19432.06787
2512.7,19493.10303
2512.8,19554.13818
2512.9,18856.04858
2513,18825.53101
2513.1,18733.97827
2513.2,18764.49585
2513.3,18764.49585
2513.4,19554.13818
2513.5,19643.78357
2513.6,19462.58545
2513.7,19615.17334
2513.8,19554.13818
2513.9,18764.49585
2514,18733.97827
2514.1,18856.04858
2514.2,18703.46069
2514.3,18825.53101
2514.4,19643.78357
2514.5,19554.13818
2514.6,19554.13818
2514.7,19462.58545
2514.8,19523.62061
2514.9,18795.01343
2515,18795.01343
2515.1,18733.97827
2515.2,18825.53101
2515.3,18703.46069
2515.4,19643.78357
2515.5,19493.10303
2515.6,19554.13818
2515.7,19523.62061
2515.8,19554.13818
2515.9,18733.97827
2516,18825.53101
2516.1,18856.04858
2516.2,18825.53101
2516.3,18795.01343
2516.4,19643.78357
2516.5,19523.62061
2516.6,19674.30115
2516.7,19462.58545
2516.8,19554.13818
2516.9,18917.08374
2517,18795.01343
2517.1,18795.01343
2517.2,18856.04858
2517.3,18856.04858
2517.4,19704.81873
2517.5,19643.78357
2517.6,19462.58545
2517.7,19462.58545
2517.8,19462.58545
2517.9,18886.56616
2518,18795.01343
2518.1,18764.49585
2518.2,18886.56616
2518.3,18764.49585
2518.4,19643.78357
2518.5,19493.10303
2518.6,19643.78357
2518.7,19643.78357
2518.8,19584.65576
2518.9,18947.60132
2519,18886.56616
2519.1,18856.04858
2519.2,18856.04858
2519.3,18917.08374
2519.4,19643.78357
2519.5,19554.13818
2519.6,19523.62061
2519.7,19584.65576
2519.8,19643.78357
2519.9,18856.04858
2520,18764.49585
2520.1,18856.04858
2520.2,18733.97827
2520.3,18917.08374
2520.4,19523.62061
2520.5,19584.65576
2520.6,19493.10303
2520.7,19493.10303
2520.8,19643.78357
2520.9,18795.01343
2521,18978.1189
2521.1,18764.49585
2521.2,18825.53101
2521.3,18764.49585
2521.4,19643.78357
2521.5,19523.62061
2521.6,19643.78357
2521.7,19674.30115
2521.8,19643.78357
2521.9,18917.08374
2522,18917.08374
2522.1,18856.04858
2522.2,18856.04858
2522.3,18856.04858
2522.4,19554.13818
2522.5,19643.78357
2522.6,19554.13818
2522.7,19643.78357
2522.8,19674.30115
2522.9,18917.08374
2523,18886.56616
2523.1,18978.1189
2523.2,18825.53101
2523.3,18856.04858
2523.4,19796.37146
2523.5,19643.78357
2523.6,19735.3363
2523.7,19643.78357
2523.8,18856.04858
2523.9,18917.08374
2524,18978.1189
2524.1,18917.08374
2524.2,18917.08374
2524.3,18856.04858
2524.4,19584.65576
2524.5,19584.65576
2524.6,19615.17334
2524.7,19643.78357
2524.8,18703.46069
2524.9,19037.2467
2525,18856.04858
2525.1,18978.1189
2525.2,18856.04858
2525.3,21070.48035
2525.4,19584.65576
2525.5,19704.81873
2525.6,19704.81873
2525.7,19704.81873
2525.8,18764.49585
2525.9,18978.1189
2526,18978.1189
2526.1,18917.08374
2526.2,18886.56616
2526.3,21070.48035
2526.4,19704.81873
2526.5,19704.81873
2526.6,19765.85388
2526.7,19674.30115
2526.8,18856.04858
2526.9,18917.08374
2527,18917.08374
2527.1,19037.2467
2527.2,19098.28186
2527.3,21162.03308
2527.4,19704.81873
2527.5,19704.81873
2527.6,19735.3363
2527.7,19765.85388
2527.8,18978.1189
2527.9,18978.1189
2528,19067.76428
2528.1,18947.60132
2528.2,19006.72913
2528.3,21192.55066
2528.4,19735.3363
2528.5,19674.30115
2528.6,19857.40662
2528.7,19704.81873
2528.8,18825.53101
2528.9,19067.76428
2529,18947.60132
2529.1,19098.28186
2529.2,19006.72913
2529.3,21192.55066
2529.4,19735.3363
2529.5,19796.37146
2529.6,19674.30115
2529.7,19765.85388
2529.8,18917.08374
2529.9,19006.72913
2530,18947.60132
2530.1,19067.76428
2530.2,19037.2467
2530.3,21009.44519
2530.4,19796.37146
2530.5,19765.85388
2530.6,19796.37146
2530.7,19826.88904
2530.8,18978.1189
2530.9,19128.79944
2531,19006.72913
2531.1,19067.76428
2531.2,19037.2467
2531.3,20858.76465
2531.4,19948.95935
2531.5,19887.92419
2531.6,19796.37146
2531.7,19796.37146
2531.8,19067.76428
2531.9,19037.2467
2532,19159.31702
2532.1,19006.72913
2532.2,19067.76428
2532.3,20797.72949
2532.4,19826.88904
2532.5,19948.95935
2532.6,19857.40662
2532.7,19826.88904
2532.8,19067.76428
2532.9,18978.1189
2533,18978.1189
2533.1,19006.72913
2533.2,19098.28186
2533.3,20797.72949
2533.4,19857.40662
2533.5,19826.88904
2533.6,19887.92419
2533.7,19857.40662
2533.8,19159.31702
2533.9,19098.28186
2534,19067.76428
2534.1,19037.2467
2534.2,19128.79944
2534.3,20706.17676
2534.4,19857.40662
2534.5,19826.88904
2534.6,19826.88904
2534.7,19796.37146
2534.8,19159.31702
2534.9,19128.79944
2535,19159.31702
2535.1,19067.76428
2535.2,19067.76428
2535.3,20675.65918
2535.4,19796.37146
2535.5,19826.88904
2535.6,19977.56958
2535.7,19948.95935
2535.8,19037.2467
2535.9,19159.31702
2536,19128.79944
2536.1,19067.76428
2536.2,19037.2467
2536.3,20614.62402
2536.4,20008.08716
2536.5,19857.40662
2536.6,19826.88904
2536.7,19796.37146
2536.8,19128.79944
2536.9,19006.72913
2537,18978.1189
2537.1,19037.2467
2537.2,19098.28186
2537.3,20524.97864
2537.4,19948.95935
2537.5,19796.37146
2537.6,19826.88904
2537.7,19887.92419
2537.8,19067.76428
2537.9,19128.79944
2538,19067.76428
2538.1,19006.72913
2538.2,19037.2467
2538.3,20372.39075
2538.4,19977.56958
2538.5,19826.88904
2538.6,19796.37146
2538.7,19826.88904
2538.8,19220.35217
2538.9,19159.31702
2539,19098.28186
2539.1,19159.31702
2539.2,19098.28186
2539.3,20433.4259
2539.4,20069.12231
2539.5,19948.95935
2539.6,19948.95935
2539.7,19826.88904
2539.8,19189.83459
2539.9,19159.31702
2540,19098.28186
2540.1,19189.83459
2540.2,19128.79944
2540.3,20463.94348
2540.4,19977.56958
2540.5,20038.60474
2540.6,19887.92419
2540.7,20038.60474
2540.8,19220.35217
2540.9,19220.35217
2541,19067.76428
2541.1,19159.31702
2541.2,19189.83459
2541.3,20280.83801
2541.4,19977.56958
2541.5,20038.60474
2541.6,19826.88904
2541.7,19977.56958
2541.8,19220.35217
2541.9,19189.83459
2542,19250.86975
2542.1,19128.79944
2542.2,19220.35217
2542.3,20311.35559
2542.4,20069.12231
2542.5,20008.08716
2542.6,19948.95935
2542.7,19977.56958
2542.8,19128.79944
2542.9,19159.31702
2543,19067.76428
2543.1,19189.83459
2543.2,19098.28186
2543.3,20280.83801
2543.4,19857.40662
2543.5,19948.95935
2543.6,20008.08716
2543.7,20069.12231
2543.8,19220.35217
2543.9,19098.28186
2544,19067.76428
2544.1,19159.31702
2544.2,19220.35217
2544.3,20311.35559
2544.4,20038.60474
2544.5,20038.60474
2544.6,20069.12231
2544.7,20069.12231
2544.8,19189.83459
2544.9,19250.86975
2545,19159.31702
2545.1,19189.83459
2545.2,19189.83459
2545.3,20372.39075
2545.4,19918.44177
2545.5,19857.40662
2545.6,19977.56958
2545.7,19887.92419
2545.8,19189.83459
2545.9,19189.83459
2546,19189.83459
2546.1,19220.35217
2546.2,19159.31702
2546.3,20160.67505
2546.4,19918.44177
2546.5,19977.56958
2546.6,19918.44177
2546.7,19887.92419
2546.8,19220.35217
2546.9,19189.83459
2547,19189.83459
2547.1,19220.35217
2547.2,19309.99756
2547.3,20191.19263
2547.4,20130.15747
2547.5,20069.12231
2547.6,19918.44177
2547.7,20099.63989
2547.8,19250.86975
2547.9,19220.35217
2548,19281.38733
2548.1,19189.83459
2548.2,19281.38733
2548.3,20311.35559
2548.4,20038.60474
2548.5,20130.15747
2548.6,20130.15747
2548.7,20069.12231
2548.8,19281.38733
2548.9,19189.83459
2549,19340.51514
2549.1,19250.86975
2549.2,19281.38733
2549.3,20221.71021
2549.4,20160.67505
2549.5,20160.67505
2549.6,20099.63989
2549.7,20038.60474
2549.8,19220.35217
2549.9,19250.86975
2550,19281.38733
2550.1,19189.83459
2550.2,19159.31702
2550.3,20311.35559
2550.4,20038.60474
2550.5,20069.12231
2550.6,20130.15747
2550.7,19887.92419
2550.8,19189.83459
2550.9,19220.35217
2551,19189.83459
2551.1,19281.38733
2551.2,19159.31702
2551.3,20221.71021
2551.4,20069.12231
2551.5,20069.12231
2551.6,19918.44177
2551.7,20038.60474
2551.8,19401.55029
2551.9,19371.03271
2552,19309.99756
2552.1,19189.83459
2552.2,19220.35217
2552.3,20191.19263
2552.4,20099.63989
2552.5,20038.60474
2552.6,20008.08716
2552.7,20069.12231
2552.8,19189.83459
2552.9,19309.99756
2553,19340.51514
2553.1,19281.38733
2553.2,19309.99756
2553.3,20341.87317
2553.4,20130.15747
2553.5,20160.67505
2553.6,20130.15747
2553.7,20038.60474
2553.8,19250.86975
2553.9,19432.06787
2554,19189.83459
2554.1,19281.38733
2554.2,19250.86975
2554.3,20311.35559
2554.4,20038.60474
2554.5,20069.12231
2554.6,20099.63989
2554.7,20221.71021
2554.8,19250.86975
2554.9,19281.38733
2555,19401.55029
2555.1,19340.51514
2555.2,19340.51514
2555.3,20160.67505
2555.4,20130.15747
2555.5,20160.67505
2555.6,20130.15747
2555.7,20160.67505
2555.8,19340.51514
2555.9,19220.35217
2556,19340.51514
2556.1,19281.38733
2556.2,19340.51514
2556.3,20311.35559
2556.4,20191.19263
2556.5,20130.15747
2556.6,20130.15747
2556.7,20130.15747
2556.8,19281.38733
2556.9,19371.03271
2557,19371.03271
2557.1,19340.51514
2557.2,19340.51514
2557.3,20191.19263
2557.4,20069.12231
2557.5,20069.12231
2557.6,20191.19263
2557.7,20221.71021
2557.8,19309.99756
2557.9,19309.99756
2558,19401.55029
2558.1,19250.86975
2558.2,19309.99756
2558.3,20252.22778
2558.4,20160.67505
2558.5,20221.71021
2558.6,20252.22778
2558.7,20160.67505
2558.8,19281.38733
2558.9,19340.51514
2559,19371.03271
2559.1,19462.58545
2559.2,19432.06787
2559.3,20280.83801
2559.4,20160.67505
2559.5,20160.67505
2559.6,20221.71021
2559.7,20191.19263
2559.8,19340.51514
2559.9,19281.38733
2560,19340.51514
2560.1,19371.03271
2560.2,19340.51514
2560.3,20311.35559
2560.4,20160.67505
2560.5,20160.67505
2560.6,20191.19263
2560.7,20160.67505
2560.8,19462.58545
2560.9,19340.51514
2561,19462.58545
2561.1,19340.51514
2561.2,19281.38733
2561.3,20311.35559
2561.4,20221.71021
2561.5,20252.22778
2561.6,20221.71021
2561.7,20221.71021
2561.8,19309.99756
2561.9,19309.99756
2562,19401.55029
2562.1,19432.06787
2562.2,19432.06787
2562.3,20280.83801
2562.4,20160.67505
2562.5,20280.83801
2562.6,20221.71021
2562.7,20221.71021
2562.8,19340.51514
2562.9,19340.51514
2563,19462.58545
2563.1,19340.51514
2563.2,19401.55029
2563.3,20280.83801
2563.4,20221.71021
2563.5,20130.15747
2563.6,20160.67505
2563.7,20130.15747
2563.8,19340.51514
2563.9,19432.06787
2564,19462.58545
2564.1,19493.10303
2564.2,19371.03271
2564.3,20311.35559
2564.4,20191.19263
2564.5,20252.22778
2564.6,20191.19263
2564.7,20130.15747
2564.8,19462.58545
2564.9,19340.51514
2565,19340.51514
2565.1,19432.06787
2565.2,19340.51514
2565.3,20252.22778
2565.4,20280.83801
2565.5,20221.71021
2565.6,20252.22778
2565.7,20160.67505
2565.8,19401.55029
2565.9,19432.06787
2566,19462.58545
2566.1,19462.58545
2566.2,19340.51514
2566.3,20221.71021
2566.4,20221.71021
2566.5,20221.71021
2566.6,20280.83801
2566.7,20252.22778
2566.8,19462.58545
2566.9,19401.55029
2567,19523.62061
2567.1,19493.10303
2567.2,19462.58545
2567.3,20311.35559
2567.4,20252.22778
2567.5,20160.67505
2567.6,20372.39075
2567.7,20221.71021
2567.8,19462.58545
2567.9,19432.06787
2568,19371.03271
2568.1,19432.06787
2568.2,19371.03271
2568.3,20280.83801
2568.4,20311.35559
2568.5,20160.67505
2568.6,20160.67505
2568.7,20221.71021
2568.8,19432.06787
2568.9,19401.55029
2569,19462.58545
2569.1,19493.10303
2569.2,19401.55029
2569.3,20221.71021
2569.4,20160.67505
2569.5,20280.83801
2569.6,20252.22778
2569.7,20252.22778
2569.8,19462.58545
2569.9,19401.55029
2570,19462.58545
2570.1,19401.55029
2570.2,19371.03271
2570.3,20433.4259
2570.4,20280.83801
2570.5,20252.22778
2570.6,20160.67505
2570.7,20160.67505
2570.8,19554.13818
2570.9,19432.06787
2571,19371.03271
2571.1,19462.58545
2571.2,19584.65576
2571.3,20280.83801
2571.4,20252.22778
2571.5,20221.71021
2571.6,20280.83801
2571.7,20341.87317
2571.8,19462.58545
2571.9,19462.58545
2572,19432.06787
2572.1,19432.06787
2572.2,19462.58545
2572.3,20221.71021
2572.4,20252.22778
2572.5,20311.35559
2572.6,20280.83801
2572.7,20191.19263
2572.8,19584.65576
2572.9,19462.58545
2573,19523.62061
2573.1,19432.06787
2573.2,19432.06787
2573.3,20372.39075
2573.4,20372.39075
2573.5,20311.35559
2573.6,20341.87317
2573.7,20191.19263
2573.8,19493.10303
2573.9,19493.10303
2574,19401.55029
2574.1,19432.06787
2574.2,19554.13818
2574.3,20341.87317
2574.4,20311.35559
2574.5,20221.71021
2574.6,20372.39075
2574.7,20402.90833
2574.8,19584.65576
2574.9,19432.06787
2575,19432.06787
2575.1,19493.10303
2575.2,19432.06787
2575.3,20221.71021
2575.4,20311.35559
2575.5,20221.71021
2575.6,20372.39075
2575.7,20341.87317
2575.8,19462.58545
2575.9,19584.65576
2576,19493.10303
2576.1,19554.13818
2576.2,19615.17334
2576.3,20372.39075
2576.4,20311.35559
2576.5,20311.35559
2576.6,20252.22778
2576.7,20341.87317
2576.8,19554.13818
2576.9,19432.06787
2577,19432.06787
2577.1,19462.58545
2577.2,19584.65576
2577.3,20372.39075
2577.4,20280.83801
2577.5,20311.35559
2577.6,20311.35559
2577.7,20191.19263
2577.8,19523.62061
2577.9,19493.10303
2578,19432.06787
2578.1,19554.13818
2578.2,19554.13818
2578.3,20433.4259
2578.4,20280.83801
2578.5,20311.35559
2578.6,20433.4259
2578.7,20311.35559
2578.8,19493.10303
2578.9,19554.13818
2579,19462.58545
2579.1,19584.65576
2579.2,19554.13818
2579.3,20280.83801
2579.4,20372.39075
2579.5,20341.87317
2579.6,20402.90833
2579.7,20372.39075
